,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,budget,imdb_score,aspect_ratio,movie_facebook_likes,Continent,title_year_bins,main_genre,English,Other-language,Action,Adventure,Comedy,Drama,Other-gen, Black and White,Color,<=2000,>2000,Africa,America,Asia,Europe,Oceania,Other-continent
1537,Color,254.0,113.0,197.0,43.0,107.0,165.0,10955425.0,62770,391,396.0,English,30000000.0,6.0,2.35,0,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1538,Color,299.0,124.0,335.0,50.0,388.0,14000.0,34180954.0,189812,14504,370.0,English,32000000.0,7.6,1.85,15000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1539,Color,163.0,98.0,136.0,833.0,945.0,1000.0,17225675.0,62198,4151,139.0,English,39961372.69991154,5.6,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1540,Color,152.0,97.0,4000.0,8000.0,11000.0,22000.0,173381405.0,147597,43354,395.0,English,33000000.0,6.9,1.85,21000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1541,Color,53.0,123.0,226.0,796.0,941.0,3000.0,104632573.0,63839,5975,118.0,English,32000000.0,6.4,2.35,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1542,Color,67.0,99.0,32.0,521.0,664.0,773.0,81150692.0,20219,2916,100.0,English,35000000.0,5.1,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1543,Color,88.0,101.0,503.0,1000.0,1000.0,13000.0,60328558.0,61396,18734,159.0,English,32000000.0,7.0,1.85,11000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1544,Color,163.0,92.0,100.0,327.0,635.0,678.0,80197993.0,65551,1729,441.0,English,32000000.0,5.7,1.85,0,Europe,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1545,Color,371.0,131.0,176.0,460.0,655.0,722.0,169076745.0,218711,3229,485.0,English,32500000.0,6.8,2.35,27000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1546,Color,418.0,107.0,133.0,9000.0,11000.0,17000.0,101470202.0,310540,38751,669.0,English,32000000.0,6.7,2.35,97000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1547,Color,131.0,103.0,9.0,573.0,724.0,826.0,50041732.0,54390,3004,398.0,English,29000000.0,6.2,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1548,Color,98.0,129.0,88.0,975.0,9000.0,22000.0,48814909.0,89424,36069,224.0,English,32000000.0,7.2,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1549,Color,119.0,107.0,34.0,1000.0,4000.0,23000.0,57744720.0,46961,31529,132.0,English,20000000.0,6.2,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1550,Color,133.0,89.0,16.0,2000.0,22000.0,49000.0,21784432.0,37493,74181,108.0,English,35000000.0,5.6,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1551,Color,88.0,113.0,14.0,534.0,845.0,918.0,37911876.0,19671,3500,47.0,English,32000000.0,4.4,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1552,Color,522.0,93.0,0.0,355.0,491.0,15000.0,54696902.0,379462,16034,571.0,English,32000000.0,7.5,1.85,56000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1553,Color,43.0,120.0,155.0,240.0,242.0,344.0,36733909.0,38949,2054,112.0,English,32000000.0,7.1,1.85,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1554,Color,224.0,98.0,541.0,897.0,912.0,8000.0,35063732.0,164608,10938,383.0,English,32000000.0,6.4,2.35,10000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1555,Color,122.0,105.0,0.0,223.0,648.0,716.0,99462.0,11347,1843,28.0,English,33000000.0,7.1,2.35,5000,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1556,Color,56.0,142.0,14000.0,642.0,1000.0,16000.0,48540926.75837148,25193,20201,217.0,English,35000000.0,5.9,2.35,2000,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1557,Color,75.0,98.0,61.0,83.0,579.0,649.0,32701088.0,10018,1400,108.0,English,32000000.0,6.9,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1558,Color,441.0,96.0,0.0,882.0,917.0,10000.0,31493782.0,186606,12754,1125.0,English,32000000.0,7.5,1.85,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1559,Color,163.0,87.0,255.0,810.0,1000.0,26000.0,43095600.0,156267,29050,340.0,English,32000000.0,6.3,2.35,0,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1560, Black and White,63.0,107.0,0.0,159.0,165.0,29000.0,18636537.0,69197,29743,216.0,English,32000000.0,6.4,1.85,0,Asia,<=2000,Action,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1561,Color,90.0,90.0,29.0,142.0,160.0,638.0,17848322.0,18771,961,102.0,English,28000000.0,5.9,2.35,702,Europe,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1562,Color,163.0,121.0,17000.0,245.0,368.0,12000.0,16640210.0,53028,13040,382.0,English,55000000.0,6.8,2.35,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1563,Color,197.0,119.0,238.0,447.0,561.0,1000.0,13763130.0,87768,2925,187.0,English,32000000.0,6.3,2.35,12000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1564,Color,93.0,107.0,26.0,535.0,618.0,889.0,10956379.0,21506,3274,364.0,English,35000000.0,3.6,2.35,0,Asia,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1565,Color,15.0,110.0,278.0,179.0,359.0,3000.0,4357000.0,5176,3864,30.0,English,30000000.0,5.3,1.85,350,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1566,Color,260.0,100.0,35.0,7000.0,10000.0,12000.0,22525921.0,60596,32094,158.0,English,30000000.0,5.9,2.35,13000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1567,Color,18.0,75.0,10.0,826.0,2000.0,3000.0,3562749.0,5600,7394,49.0,English,32000000.0,6.9,1.33,643,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1568,Color,70.0,132.0,0.0,876.0,898.0,13000.0,2899970.0,8039,16878,161.0,English,32000000.0,6.9,2.35,625,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1569, Black and White,183.0,105.0,0.0,308.0,552.0,845.0,1304837.0,21481,2355,175.0,English,32000000.0,6.1,1.66,559,America,>2000,Drama,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1570,Color,12.0,93.0,0.0,239.0,239.0,330.0,48540926.75837148,3088,1073,31.0,English,32000000.0,5.7,2.35,290,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1571,Color,261.0,289.0,0.0,3000.0,10000.0,11000.0,78800000.0,450676,25313,983.0,English,31500000.0,8.5,2.35,19000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1572,Color,167.0,102.0,8.0,472.0,730.0,839.0,17797316.0,50523,2961,113.0,English,32000000.0,6.3,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1573,Color,42.0,143.0,65.0,320.0,345.0,975.0,82528097.0,30230,2223,154.0,English,6500000.0,7.3,2.35,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1574,Color,130.0,113.0,34.0,24.0,877.0,10000.0,14268533.0,17319,10910,100.0,English,31500000.0,6.3,2.35,0,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1575,Color,66.0,161.0,521.0,184.0,920.0,11000.0,87100000.0,52339,12518,200.0,English,31000000.0,7.2,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1576,Color,449.0,138.0,0.0,874.0,984.0,18000.0,93749203.0,264047,20952,491.0,English,31000000.0,7.3,2.35,64000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1577,Color,121.0,126.0,43.0,177.0,202.0,244.0,62700000.0,69534,1008,294.0,English,34000000.0,6.3,2.35,0,Europe,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1578,Color,536.0,99.0,0.0,670.0,1000.0,13000.0,59073773.0,475518,15082,644.0,English,25000000.0,8.1,1.37,149000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1579,Color,135.0,101.0,96.0,442.0,495.0,12000.0,24185781.0,30339,13811,268.0,English,31000000.0,6.9,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1580,Color,74.0,103.0,155.0,125.0,151.0,687.0,53133888.0,50389,1440,136.0,English,31000000.0,6.3,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1581,Color,168.0,118.0,40.0,617.0,702.0,2000.0,44983704.0,81866,4045,510.0,English,31000000.0,7.3,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1582,Color,464.0,116.0,176.0,322.0,370.0,783.0,118099659.0,69790,2097,1211.0,English,144000000.0,5.5,2.35,62000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1583,Color,204.0,99.0,0.0,816.0,12000.0,26000.0,58879132.0,66123,40312,219.0,English,31000000.0,6.1,2.35,28000,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1584,Color,96.0,105.0,188.0,482.0,808.0,848.0,72077000.0,62986,3439,150.0,English,30250000.0,6.9,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1585, Black and White,223.0,113.0,252.0,90.0,151.0,539.0,170684505.0,172080,813,1017.0,English,45000000.0,7.2,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1586,Color,112.0,93.0,221.0,781.0,11000.0,12000.0,163479795.0,161858,26760,289.0,English,34200000.0,6.4,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1587,Color,142.0,108.0,6.0,1000.0,1000.0,3000.0,145096820.0,200260,7872,431.0,English,30000000.0,6.4,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1588,Color,166.0,74.0,487.0,802.0,1000.0,15000.0,191796233.0,623757,19046,391.0,English,30000000.0,8.3,1.85,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1589,Color,114.0,116.0,101.0,780.0,946.0,18000.0,121248145.0,260981,20966,373.0,English,25000000.0,7.2,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1590,Color,214.0,104.0,23.0,281.0,359.0,17000.0,125014030.0,145852,18322,164.0,English,30000000.0,6.8,2.35,32000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1591,Color,126.0,106.0,12.0,946.0,3000.0,11000.0,11854694.0,14281,17560,64.0,English,31000000.0,6.5,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1592,Color,157.0,120.0,132.0,1000.0,18000.0,33000.0,115648585.0,160776,54877,402.0,English,30000000.0,7.8,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1593,Color,104.0,135.0,323.0,495.0,692.0,826.0,122012643.0,143696,2575,241.0,English,30000000.0,7.6,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1594,Color,304.0,132.0,304.0,898.0,1000.0,15000.0,116631310.0,87665,20035,323.0,English,30000000.0,7.2,1.85,41000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1595, Black and White,191.0,92.0,43.0,936.0,939.0,989.0,114324072.0,185338,4730,392.0,English,20000000.0,6.7,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1596,Color,55.0,99.0,188.0,436.0,1000.0,1000.0,113502246.0,96607,3696,125.0,English,38000000.0,6.8,1.85,5000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1597,Color,59.0,90.0,176.0,460.0,461.0,531.0,108360000.0,160321,2203,178.0,English,30000000.0,6.3,2.35,0,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1598,Color,108.0,111.0,0.0,529.0,995.0,11000.0,108244774.0,94049,13645,301.0,English,37000000.0,6.2,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1599,Color,50.0,103.0,37.0,452.0,893.0,944.0,105444419.0,31817,3143,117.0,English,26000000.0,6.2,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1600,Color,216.0,127.0,21000.0,360.0,11000.0,11000.0,100125340.0,1023511,22678,1080.0,English,33000000.0,8.6,2.35,39000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1601,Color,472.0,112.0,662.0,107.0,433.0,2000.0,115646235.0,531737,2639,1262.0,English,30000000.0,8.0,1.85,22000,Africa,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1602,Color,89.0,87.0,47.0,217.0,542.0,19000.0,85416609.0,58906,20097,186.0,English,30000000.0,7.0,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1603,Color,229.0,138.0,16000.0,262.0,541.0,616.0,90135191.0,338415,1942,935.0,English,25000000.0,8.0,2.35,12000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1604,Color,268.0,132.0,16000.0,567.0,11000.0,16000.0,100422786.0,482064,28830,1106.0,English,30000000.0,8.1,2.35,14000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1605,Color,145.0,103.0,11000.0,636.0,979.0,22000.0,106694016.0,123940,24333,337.0,English,30000000.0,6.7,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1606,Color,177.0,123.0,415.0,545.0,638.0,33000.0,64286.0,396396,34495,1111.0,English,29000000.0,7.9,2.35,57000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1607,Color,175.0,111.0,98.0,71.0,805.0,2000.0,76806312.0,124501,2978,154.0,English,30000000.0,6.1,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1608,Color,131.0,102.0,23.0,635.0,1000.0,1000.0,79566871.0,31760,4516,140.0,English,30000000.0,4.2,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1609,Color,41.0,78.0,0.0,786.0,844.0,971.0,76501438.0,8146,4527,49.0,English,30000000.0,6.1,1.85,181,Europe,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1610,Color,30.0,132.0,0.0,252.0,713.0,769.0,74787599.0,12549,1936,109.0,English,30000000.0,6.6,1.85,883,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1611,Color,57.0,133.0,380.0,918.0,11000.0,12000.0,66528842.0,112175,26388,329.0,English,30000000.0,7.5,1.85,11000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1612,Color,391.0,108.0,655.0,940.0,10000.0,24000.0,83813460.0,270238,35209,452.0,English,25000000.0,7.4,1.85,19000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1613,Color,217.0,125.0,729.0,322.0,344.0,442.0,65010106.0,107557,1556,612.0,English,30000000.0,7.2,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1614,Color,452.0,98.0,129.0,7.0,18.0,303.0,66359959.0,184641,337,326.0,English,35000000.0,6.9,2.35,81000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1615,Color,589.0,119.0,0.0,502.0,13000.0,23000.0,66468315.0,428916,37387,667.0,English,30000000.0,7.4,2.35,75000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1616,Color,61.0,87.0,129.0,560.0,891.0,979.0,64172251.0,19079,2911,122.0,English,30000000.0,5.4,1.85,602,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1617,Color,79.0,91.0,108.0,204.0,368.0,405.0,66600000.0,94435,1185,182.0,English,30000000.0,6.8,1.85,5000,Oceania,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1618,Color,234.0,100.0,64.0,329.0,7000.0,11000.0,63536011.0,34258,19420,178.0,English,30000000.0,6.3,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1619,Color,253.0,118.0,89.0,344.0,975.0,15000.0,62877175.0,217507,16758,325.0,English,30000000.0,7.2,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1621,Color,123.0,109.0,309.0,482.0,654.0,1000.0,74484168.0,109894,2740,340.0,English,45000000.0,6.9,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1622,Color,145.0,99.0,5.0,966.0,1000.0,2000.0,60269340.0,34079,6930,97.0,English,30000000.0,6.0,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1623,Color,65.0,114.0,0.0,545.0,631.0,970.0,60033780.0,18973,2860,162.0,English,30000000.0,5.9,1.85,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1624,Color,152.0,89.0,56.0,545.0,826.0,11000.0,58715510.0,79094,13794,129.0,English,30000000.0,5.4,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1625,Color,94.0,95.0,65.0,246.0,316.0,506.0,58156435.0,37479,1266,152.0,English,19000000.0,5.9,2.35,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1626,Color,119.0,98.0,56.0,533.0,2000.0,3000.0,56044241.0,122187,6742,339.0,English,37000000.0,6.1,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1627,Color,487.0,94.0,11000.0,183.0,204.0,617.0,56816662.0,301149,1289,509.0,English,17000000.0,7.7,1.85,78000,Europe,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1628,Color,121.0,85.0,7.0,691.0,3000.0,14000.0,64238770.0,19547,18795,64.0,English,42000000.0,5.8,1.85,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1629,Color,147.0,124.0,47.0,877.0,1000.0,40000.0,52937130.0,198066,43453,426.0,English,30000000.0,7.6,2.35,13000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1630,Color,85.0,131.0,43.0,362.0,652.0,18000.0,52799004.0,28942,19815,223.0,English,55000000.0,6.1,2.35,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1631,Color,98.0,107.0,0.0,643.0,664.0,12000.0,55210049.0,43743,14710,293.0,English,27800000.0,5.4,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1632,Color,39.0,99.0,13.0,837.0,889.0,1000.0,51432423.0,15074,3679,72.0,English,30000000.0,5.1,1.85,1000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1633,Color,43.0,83.0,88.0,348.0,459.0,3000.0,51109400.0,76850,4767,85.0,English,30000000.0,6.4,1.85,1000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1634,Color,108.0,131.0,46.0,433.0,439.0,1000.0,50300000.0,68565,2943,300.0,English,30000000.0,6.3,2.35,0,Europe,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1635,Color,209.0,85.0,9.0,100.0,269.0,567.0,56068547.0,98160,1145,307.0,English,30000000.0,7.5,1.85,0,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1636,Color,131.0,126.0,98.0,37.0,631.0,18000.0,53680848.0,167967,18726,243.0,English,30000000.0,7.1,1.85,20000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1637,Color,73.0,102.0,7.0,521.0,934.0,984.0,49186871.0,12570,2910,86.0,English,39961372.69991154,5.2,1.85,771,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1638,Color,316.0,123.0,456.0,286.0,1000.0,19000.0,50921738.0,192930,20499,581.0,English,30000000.0,7.8,1.85,12000,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1639,Color,159.0,105.0,56.0,22.0,60.0,898.0,53021560.0,74630,1026,156.0,English,30000000.0,6.5,2.35,13000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1640,Color,63.0,125.0,0.0,237.0,255.0,939.0,45645204.0,39306,1748,119.0,English,30000000.0,6.6,2.35,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1641,Color,162.0,92.0,101.0,760.0,860.0,971.0,44328238.0,25484,6137,189.0,English,39961372.69991154,5.1,1.85,13000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1642,Color,267.0,77.0,13000.0,973.0,16000.0,40000.0,53337608.0,188785,60683,467.0,English,40000000.0,7.4,1.85,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1643,Color,95.0,118.0,0.0,543.0,663.0,696.0,42643187.0,34910,2577,145.0,English,39961372.69991154,7.2,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1644,Color,478.0,121.0,777.0,219.0,221.0,455.0,46875468.0,196217,1467,461.0,English,30000000.0,7.6,2.39,59000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1645,Color,305.0,124.0,845.0,424.0,1000.0,15000.0,52418902.0,147128,16881,277.0,English,30000000.0,7.5,2.35,44000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1646,Color,397.0,99.0,0.0,828.0,1000.0,2000.0,42057340.0,158354,5642,691.0,English,30000000.0,6.6,2.35,11000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1647,Color,214.0,112.0,43.0,1000.0,2000.0,11000.0,42478175.0,93767,15327,209.0,English,25000000.0,7.2,2.35,34000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1648,Color,82.0,111.0,23.0,1000.0,3000.0,3000.0,41407470.0,43378,9638,292.0,English,30000000.0,7.6,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1649,Color,138.0,107.0,209.0,357.0,594.0,2000.0,42385520.0,47297,4059,86.0,English,30000000.0,6.2,1.85,16000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1650,Color,69.0,104.0,134.0,64.0,495.0,585.0,40118420.0,26066,1165,216.0,English,30000000.0,5.6,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1651,Color,253.0,113.0,395.0,77.0,189.0,8000.0,40137776.0,186977,8362,529.0,English,38000000.0,7.6,1.85,13000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1652,Color,304.0,113.0,171.0,63.0,72.0,430.0,39568996.0,138435,814,527.0,English,32000000.0,6.6,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1653,Color,634.0,95.0,246.0,751.0,821.0,26000.0,42043633.0,277172,29551,986.0,English,30000000.0,7.0,2.35,66000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1654,Color,111.0,86.0,82.0,362.0,759.0,869.0,38232624.0,88518,3854,409.0,English,30000000.0,2.7,1.85,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1655,Color,77.0,126.0,102.0,497.0,581.0,22000.0,38413606.0,54042,23866,215.0,English,30000000.0,7.6,1.85,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1656,Color,120.0,101.0,343.0,384.0,571.0,581.0,38122105.0,112669,2373,226.0,English,27000000.0,6.6,1.37,0,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1657,Color,63.0,102.0,0.0,413.0,854.0,13000.0,38747385.0,49349,15308,165.0,English,25000000.0,6.9,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1658,Color,417.0,111.0,456.0,21.0,33.0,157.0,40247512.0,159198,257,438.0,English,30000000.0,6.8,2.35,38000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1660,Color,59.0,95.0,40.0,342.0,349.0,663.0,35927406.0,36363,2266,256.0,English,30000000.0,3.7,1.85,1000,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1661,Color,218.0,98.0,15000.0,392.0,839.0,15000.0,35565975.0,49205,16827,184.0,English,30000000.0,6.1,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1662,Color,359.0,100.0,108.0,534.0,2000.0,17000.0,35266619.0,108242,20051,371.0,English,30000000.0,5.9,2.35,39000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
