,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes
1288,Color,Harold Becker,50.0,111.0,17.0,889.0,940.0,14000.0,20300000.0,Drama|Thriller,16741,17877,60.0,English,USA,R,40000000.0,1996.0,6.2,1.85,309
1289,Color,Paul Verhoeven,181.0,131.0,719.0,683.0,893.0,16000.0,20302961.0,Drama,49874,18913,450.0,English,France,NC-17,45000000.0,1995.0,4.6,2.35,0
1290,Color,Sofia Coppola,260.0,123.0,0.0,826.0,887.0,4000.0,15962471.0,Biography|Drama|History|Romance,79892,7243,619.0,English,USA,PG-13,40000000.0,2006.0,6.4,1.85,0
1291,Color,Barbet Schroeder,40.0,101.0,58.0,497.0,975.0,12000.0,14942422.0,Action|Crime|Thriller,14226,14008,60.0,English,USA,R,40000000.0,1995.0,5.9,1.85,555
1292,Color,Stephen Kay,102.0,102.0,19.0,351.0,530.0,13000.0,14967182.0,Action|Crime|Drama|Thriller,27305,14463,284.0,English,USA,R,40000000.0,2000.0,5.1,2.35,604
1293,Color,J.A. Bayona,371.0,114.0,171.0,284.0,382.0,6000.0,18996755.0,Drama|Thriller,145270,7099,322.0,English,Spain,PG-13,45000000.0,2012.0,7.6,2.35,54000
1294,Color,Elaine May,49.0,107.0,124.0,572.0,631.0,636.0,14375181.0,Action|Adventure|Comedy|Music|Thriller,8692,3374,126.0,English,USA,PG-13,51000000.0,1987.0,4.2,1.85,754
1295,Color,Wes Anderson,335.0,87.0,0.0,563.0,11000.0,13000.0,20999103.0,Adventure|Animation|Comedy|Crime|Family,139114,24770,245.0,English,USA,PG,40000000.0,2009.0,7.8,1.85,15000
1296,Color,Stephen Herek,86.0,103.0,65.0,311.0,944.0,11000.0,14448589.0,Comedy|Romance,19364,12566,128.0,English,USA,PG-13,40000000.0,2002.0,5.8,2.35,835
1297,Color,John Carpenter,40.0,99.0,0.0,402.0,658.0,782.0,14358033.0,Comedy|Romance|Sci-Fi|Thriller,17365,2125,66.0,English,USA,PG-13,40000000.0,1992.0,5.9,2.35,630
1298, Black and White,Jean-Pierre Jeunet,242.0,122.0,0.0,54.0,326.0,326.0,33201661.0,Comedy|Romance,534262,809,1314.0,French,France,R,77000000.0,2001.0,8.4,2.35,39000
1299,Color,Dennie Gordon,70.0,91.0,29.0,762.0,799.0,976.0,14018364.0,Comedy|Crime|Family|Romance,17722,3974,111.0,English,USA,PG,30000000.0,2004.0,4.8,1.85,849
1300,Color,Charles Shyer,135.0,103.0,14.0,624.0,826.0,865.0,13395939.0,Comedy|Drama|Romance,43442,3639,146.0,English,UK,R,60000000.0,2004.0,6.2,1.85,0
1301,Color,Ken Kwapis,125.0,107.0,42.0,171.0,596.0,875.0,20113965.0,Biography|Drama|Romance,15231,1702,66.0,English,USA,PG,40000000.0,2012.0,6.5,2.35,0
1302,Color,Ulu Grosbard,54.0,106.0,22.0,613.0,642.0,2000.0,13376506.0,Drama,10413,4327,111.0,English,USA,PG-13,40000000.0,1999.0,6.3,1.85,579
1303,Color,William Malone,104.0,101.0,37.0,595.0,886.0,2000.0,13208023.0,Crime|Horror|Thriller,17309,4262,388.0,English,UK,R,42000000.0,2002.0,3.3,2.35,612
1304,Color,Paul Weitz,157.0,109.0,80.0,835.0,4000.0,14000.0,13838130.0,Action|Adventure|Fantasy|Thriller,35990,20503,157.0,English,USA,PG-13,40000000.0,2009.0,5.9,2.35,0
1305,Color,Paul McGuigan,159.0,110.0,118.0,287.0,1000.0,11000.0,5773519.0,Drama|Horror|Sci-Fi|Thriller,28618,12876,91.0,English,USA,PG-13,40000000.0,2015.0,6.0,2.35,11000
1306,Color,Danny DeVito,78.0,89.0,0.0,500.0,627.0,1000.0,9652000.0,Comedy,46205,3096,147.0,English,USA,PG-13,40000000.0,2003.0,5.8,1.85,0
1307,Color,Malcolm D. Lee,88.0,100.0,92.0,706.0,760.0,1000.0,12081447.0,Comedy|Drama|Music,7794,4103,25.0,English,USA,R,41280976.73635523,2008.0,6.5,2.35,866
1308,Color,Jerry Jameson,32.0,119.0,5.0,249.0,372.0,521.0,7000000.0,Action|Adventure|Drama|Thriller,2933,1883,70.0,English,UK,PG,36000000.0,1980.0,4.7,2.35,328
1309,Color,Mic Rodgers,75.0,83.0,7.0,485.0,577.0,2000.0,10431220.0,Action|Sci-Fi,24216,4024,162.0,English,USA,R,24000000.0,1999.0,4.1,1.85,401
1310,Color,Christian Alvart,219.0,108.0,22.0,61.0,2000.0,12000.0,10326062.0,Action|Horror|Mystery|Sci-Fi|Thriller,121432,14127,310.0,English,Germany,R,33000000.0,2009.0,6.8,2.35,10000
1311,Color,Gary Fleder,83.0,102.0,39.0,259.0,1000.0,1000.0,6114237.0,Drama|Mystery|Sci-Fi|Thriller,19986,2664,207.0,English,USA,R,40000000.0,2001.0,6.2,1.85,892
1312,Color,Christian Duguay,53.0,93.0,18.0,443.0,545.0,3000.0,4835968.0,Action|Adventure|Thriller,4821,4123,82.0,English,UK,PG-13,40000000.0,2002.0,4.5,2.35,158
1313,Color,Jean-Marie Poiré,61.0,84.0,8.0,219.0,248.0,545.0,4777007.0,Comedy|Fantasy|Sci-Fi,15130,1149,98.0,English,France,PG-13,40000000.0,2001.0,5.8,2.35,565
1314,Color,Danny Boyle,308.0,107.0,0.0,167.0,372.0,11000.0,3675072.0,Adventure|Sci-Fi|Thriller,190132,11623,801.0,English,UK,R,26000000.0,2007.0,7.3,2.35,15000
1315,Color,Brian Robbins,70.0,91.0,48.0,39.0,46.0,61.0,18438149.0,Comedy|Drama,30842,222,93.0,English,USA,PG-13,40000000.0,2012.0,5.9,2.35,0
1316,Color,Marc F. Adler,41.0,94.0,0.0,379.0,754.0,795.0,511920.0,Adventure|Animation|Comedy|Fantasy|Romance,2458,2449,26.0,English,USA,PG,40000000.0,2008.0,4.4,1.85,211
1317,Color,Pierre Morel,224.0,115.0,180.0,87.0,535.0,1000.0,10640645.0,Action|Crime|Drama|Mystery|Thriller,28429,1686,110.0,English,USA,R,40000000.0,2015.0,5.8,2.35,0
1318,Color,Geoffrey Sax,66.0,93.0,13.0,173.0,460.0,15000.0,652526.0,Action|Adventure|Family|Thriller,20201,15638,187.0,English,Germany,PG,40000000.0,2006.0,5.1,2.35,823
1319,Color,D.J. Caruso,253.0,105.0,154.0,502.0,617.0,884.0,80050171.0,Drama|Mystery|Thriller,186982,2288,491.0,English,USA,PG-13,20000000.0,2007.0,6.9,1.85,0
1320,Color,Iain Softley,79.0,107.0,34.0,472.0,922.0,11000.0,7564000.0,Comedy|Crime|Drama|Thriller,54650,13821,223.0,English,USA,PG-13,20000000.0,1995.0,6.2,2.35,12000
1321,Color,Richard Shepard,94.0,101.0,47.0,2.0,3.0,499.0,876671.0,Adventure|Comedy|Drama|Romance|Thriller|War,22010,504,90.0,English,USA,R,25000000.0,2007.0,6.9,2.35,0
1322, Black and White,Joel Coen,77.0,111.0,0.0,385.0,970.0,1000.0,2869369.0,Comedy|Fantasy,65474,2612,211.0,English,UK,PG,30000000.0,1994.0,7.3,1.85,0
1323,Color,Peter Ho-Sun Chan,106.0,113.0,31.0,483.0,755.0,5000.0,128978.0,Action|Drama|History|Romance|War,22897,6267,61.0,Mandarin,Hong Kong,R,40000000.0,2007.0,7.1,2.35,0
1324,Color,Sergey Bodrov,30.0,112.0,44.0,533.0,580.0,1000.0,77231.0,Drama|History|War,3322,2115,32.0,Kazakh,France,R,25000000.0,2005.0,6.0,2.35,265
1325,Color,Joon-ho Bong,488.0,126.0,584.0,398.0,557.0,11000.0,4563029.0,Action|Drama|Sci-Fi|Thriller,181472,12286,514.0,English,South Korea,R,39200000.0,2013.0,7.0,1.85,58000
1326,Color,Bibo Bergeron,63.0,90.0,10.0,541.0,559.0,1000.0,49273374.48434442,Adventure|Animation|Comedy|Fantasy|Music|Romance,15790,3243,40.0,French,France,PG,25000000.0,2011.0,6.8,1.85,0
1327,Color,Jeff Nathanson,42.0,93.0,23.0,596.0,894.0,2000.0,463730.0,Comedy,3789,5240,39.0,English,USA,R,41280976.73635523,2004.0,5.7,1.85,89
1328,Color,Alex Proyas,118.0,98.0,295.0,380.0,581.0,720.0,50693162.0,Action|Drama|Fantasy,136580,2630,545.0,English,USA,R,23000000.0,1994.0,7.6,1.85,15000
1330,Color,Robert Schwentke,214.0,107.0,124.0,100.0,142.0,152.0,63411478.0,Drama|Fantasy|Romance|Sci-Fi,114925,568,234.0,English,USA,PG-13,39000000.0,2009.0,7.1,2.35,13000
1331,Color,Michael Lehmann,110.0,102.0,36.0,433.0,452.0,747.0,42640890.0,Comedy|Romance,32412,1930,184.0,English,USA,PG-13,41280976.73635523,2007.0,5.6,1.85,0
1332,Color,Rob Cohen,187.0,106.0,357.0,4000.0,14000.0,23000.0,144512310.0,Action|Crime|Thriller,272227,45327,988.0,English,USA,PG-13,38000000.0,2001.0,6.7,2.35,14000
1333, Black and White,Tim Burton,370.0,87.0,13000.0,787.0,925.0,940.0,35287788.0,Animation|Comedy|Family|Horror|Sci-Fi,73886,4774,165.0,English,USA,PG,39000000.0,2012.0,7.0,1.85,25000
1334,Color,Joss Whedon,276.0,119.0,0.0,279.0,505.0,2000.0,25335935.0,Action|Adventure|Sci-Fi|Thriller,242599,2853,1594.0,English,USA,PG-13,40000000.0,2005.0,8.0,2.35,14000
1335,Color,Charles S. Dutton,76.0,110.0,534.0,511.0,534.0,865.0,5881504.0,Biography|Drama|Romance|Sport,5917,2972,50.0,English,USA,PG-13,39000000.0,2004.0,5.3,2.35,177
1336,Color,Richard Lester,95.0,125.0,44.0,420.0,542.0,593.0,60000000.0,Action|Comedy|Sci-Fi,49934,2329,224.0,English,UK,PG,39000000.0,1983.0,4.9,2.35,0
1337,Color,Peter Segal,211.0,113.0,88.0,785.0,13000.0,22000.0,29802761.0,Comedy|Sport,46480,36009,115.0,English,USA,PG-13,40000000.0,2013.0,6.4,1.85,12000
1338,Color,John Woo,160.0,150.0,610.0,478.0,643.0,755.0,626809.0,Action|Adventure|Drama|History|War,36894,2172,105.0,Mandarin,China,R,553632000.0,2008.0,7.4,2.35,0
1339,Color,Andy Tennant,97.0,108.0,72.0,559.0,935.0,982.0,127214072.0,Comedy|Romance,83786,4251,392.0,English,USA,PG-13,38000000.0,2002.0,6.1,2.35,0
1340,Color,Robert Luketic,174.0,96.0,126.0,954.0,957.0,18000.0,88915214.0,Comedy|Romance,163665,22436,169.0,English,USA,R,38000000.0,2009.0,6.5,2.35,9000
1341,Color,Jonathan Lynn,23.0,93.0,36.0,275.0,516.0,592.0,30400000.0,Comedy,17810,2176,73.0,English,USA,PG,39000000.0,1996.0,5.7,2.35,478
1342,Color,Robert Rodriguez,103.0,100.0,0.0,1000.0,2000.0,12000.0,85570368.0,Action|Adventure|Comedy|Family|Sci-Fi,44885,18291,107.0,English,USA,PG,38000000.0,2002.0,5.1,1.85,478
1343,Color,David Carson,98.0,118.0,18.0,906.0,946.0,1000.0,75668868.0,Action|Adventure|Mystery|Sci-Fi|Thriller,60504,6427,249.0,English,USA,PG,35000000.0,1994.0,6.6,2.35,0
1344,Color,Kar-Wai Wong,273.0,122.0,0.0,7.0,290.0,643.0,6594136.0,Action|Biography|Drama,24557,943,111.0,Mandarin,Hong Kong,PG-13,38600000.0,2013.0,6.5,2.35,13000
1345,Color,Francis Lawrence,279.0,120.0,508.0,1000.0,11000.0,21000.0,58700247.0,Drama|Romance,95367,36062,260.0,English,USA,PG-13,38000000.0,2011.0,6.9,2.35,33000
1348, Black and White,Norman Jewison,65.0,146.0,278.0,494.0,584.0,18000.0,50668906.0,Biography|Drama|Sport,76016,20516,265.0,English,USA,R,38000000.0,1999.0,7.6,1.85,0
1349,Color,Michael Apted,98.0,115.0,150.0,789.0,919.0,970.0,39177215.0,Crime|Drama|Thriller,30667,3770,234.0,English,USA,PG-13,38000000.0,2002.0,5.6,2.35,0
1350,Color,David Mirkin,116.0,123.0,7.0,692.0,754.0,931.0,40334024.0,Comedy|Crime|Romance,44168,2912,216.0,English,USA,PG-13,35000000.0,2001.0,6.2,2.35,989
1351,Color,Andy Fickman,76.0,94.0,99.0,377.0,557.0,598.0,71038190.0,Action|Comedy|Crime,23473,3552,123.0,English,USA,PG,30000000.0,2015.0,4.4,1.85,8000
1352,Color,Luis Mandoki,106.0,102.0,43.0,280.0,285.0,308.0,24044532.0,Drama|Romance,19686,1440,180.0,English,USA,R,38000000.0,2001.0,5.6,1.85,689
1353,Color,John Pasquin,55.0,98.0,11.0,466.0,543.0,854.0,22770864.0,Comedy|Drama,8433,2765,85.0,English,USA,PG,38000000.0,2001.0,5.5,1.85,168
1354,Color,Roman Polanski,172.0,133.0,2000.0,541.0,903.0,40000.0,18653746.0,Mystery|Thriller,137722,42344,638.0,English,Spain,R,38000000.0,1999.0,6.7,2.35,0
1355,Color,Michael Apted,47.0,118.0,150.0,182.0,210.0,24000.0,17305211.0,Crime|Drama|Mystery|Thriller,14066,24547,75.0,English,USA,R,38000000.0,1996.0,6.1,2.35,352
1356,Color,Stephen Herek,107.0,105.0,65.0,108.0,316.0,628.0,16991902.0,Drama|Music,34592,1265,191.0,English,USA,R,57000000.0,2001.0,6.2,2.35,0
1357,Color,Lee Daniels,323.0,109.0,304.0,736.0,906.0,940.0,47536959.0,Drama,86955,3277,275.0,English,USA,R,10000000.0,2009.0,7.3,1.85,12000
1358,Color,Ridley Scott,37.0,129.0,0.0,982.0,1000.0,12000.0,10300000.0,Adventure|Drama,17859,16237,89.0,English,USA,PG-13,38000000.0,1996.0,6.6,2.35,911
1359,Color,John Carpenter,297.0,109.0,0.0,145.0,163.0,957.0,13782838.0,Horror|Mystery|Sci-Fi,258078,1757,911.0,English,USA,R,15000000.0,1982.0,8.2,2.35,23000
1360,Color,David Twohy,302.0,127.0,123.0,904.0,924.0,14000.0,41997790.0,Action|Sci-Fi|Thriller,125305,17551,343.0,English,USA,R,38000000.0,2013.0,6.4,2.35,39000
1361,Color,Jeb Stuart,38.0,118.0,11.0,12.0,12.0,37.0,6482195.0,Crime|Mystery|Thriller,9740,74,81.0,English,USA,R,37000000.0,1997.0,6.4,2.35,389
1362,Color,Steve Miner,31.0,110.0,49.0,427.0,569.0,1000.0,623374.0,Action|Adventure|Drama|Thriller|Western,4757,2120,67.0,English,USA,PG-13,38000000.0,2001.0,5.2,2.35,474
1363,Color,Gil Kenan,118.0,90.0,27.0,260.0,2000.0,13000.0,7871693.0,Adventure|Family|Fantasy|Sci-Fi,52908,15494,102.0,English,USA,PG,55000000.0,2008.0,6.5,2.35,0
1364,Color,Paul Thomas Anderson,546.0,144.0,0.0,15.0,18.0,378.0,16377274.0,Drama,105144,427,405.0,English,USA,R,32000000.0,2012.0,7.1,1.85,27000
1365,Color,David Leland,21.0,97.0,2.0,217.0,476.0,4000.0,49273374.48434442,Adventure|Comedy|History|Romance,6691,4900,28.0,English,Italy,R,38000000.0,2007.0,4.8,1.85,366
1366, Black and White,Gary Fleder,86.0,130.0,39.0,534.0,898.0,2000.0,9589875.0,Biography|Drama|Sport,16673,5162,45.0,English,USA,PG,40000000.0,2008.0,7.3,2.35,0
1367,Color,J Blakeson,194.0,112.0,5.0,724.0,1000.0,17000.0,34912982.0,Action|Adventure|Sci-Fi|Thriller,55617,19974,266.0,English,USA,PG-13,38000000.0,2016.0,5.2,2.35,14000
1368,Color,Ryan Coogler,437.0,133.0,0.0,531.0,597.0,13000.0,109712885.0,Drama|Sport,146708,15106,362.0,English,USA,PG-13,35000000.0,2015.0,7.7,2.35,70000
1369,Color,Ben Affleck,378.0,150.0,0.0,206.0,4000.0,10000.0,92173235.0,Crime|Drama|Thriller,280228,14296,420.0,English,USA,R,37000000.0,2010.0,7.6,2.35,29000
1370,Color,Kirk Jones,170.0,110.0,52.0,651.0,2000.0,10000.0,41102171.0,Comedy|Drama|Romance,57266,13396,89.0,English,USA,PG-13,40000000.0,2012.0,5.7,2.35,14000
1371,Color,Ethan Coen,341.0,96.0,1000.0,681.0,11000.0,24000.0,60338891.0,Comedy|Drama,248468,36093,545.0,English,USA,R,37000000.0,2008.0,7.0,1.85,0
1372,Color,Jennifer Flackett,139.0,96.0,3.0,35.0,82.0,18000.0,48006503.0,Adventure|Comedy|Family|Fantasy,28109,18178,110.0,English,USA,PG,37000000.0,2008.0,6.0,2.35,0
1373,Color,Ron Howard,393.0,123.0,2000.0,471.0,10000.0,26000.0,26903709.0,Action|Biography|Drama|Sport,312629,37206,475.0,English,UK,R,38000000.0,2013.0,8.1,2.35,83000
1374,Color,Paul Thomas Anderson,224.0,188.0,0.0,272.0,625.0,786.0,22450975.0,Drama,241030,1906,1437.0,English,USA,R,37000000.0,1999.0,8.0,2.35,13000
1375,Color,Kevin Smith,203.0,107.0,0.0,574.0,642.0,13000.0,44867349.0,Action|Comedy|Crime,75347,14483,176.0,English,USA,R,37000000.0,2010.0,5.6,2.35,0
1376,Color,Christian Ditter,148.0,110.0,11.0,591.0,756.0,2000.0,46813366.0,Comedy|Romance,39440,4882,83.0,English,USA,R,38000000.0,2016.0,6.1,2.35,15000
1377,Color,Charles Martin Smith,131.0,113.0,188.0,631.0,680.0,11000.0,72279690.0,Drama|Family,17948,14209,86.0,English,USA,PG,37000000.0,2011.0,6.9,1.85,0
1378,Color,Catherine Hardwicke,350.0,122.0,308.0,10000.0,12000.0,17000.0,191449475.0,Drama|Fantasy|Romance,348007,44060,1535.0,English,USA,PG-13,37000000.0,2008.0,5.2,2.35,19000
1379,Color,Nick Cassavetes,129.0,116.0,415.0,644.0,669.0,18000.0,71026631.0,Crime|Drama|Thriller,98899,20970,394.0,English,USA,PG-13,36000000.0,2002.0,7.0,1.85,0
1380,Color,Les Mayfield,40.0,93.0,10.0,405.0,744.0,789.0,68208190.0,Action|Comedy|Crime|Thriller,60572,2986,144.0,English,USA,PG-13,65000000.0,1999.0,6.3,1.85,0
1381,Color,Rawson Marshall Thurber,289.0,118.0,43.0,651.0,707.0,740.0,150368971.0,Comedy|Crime,316671,3425,301.0,English,USA,R,37000000.0,2013.0,7.0,2.35,35000
1383,Color,Jonathan Mostow,72.0,93.0,84.0,263.0,284.0,551.0,50129186.0,Action|Crime|Drama|Mystery|Thriller,38399,1874,218.0,English,USA,R,36000000.0,1997.0,6.9,2.35,0
1384,Color,Irvin Kershner,89.0,121.0,883.0,133.0,172.0,180.0,55500000.0,Action|Adventure|Thriller,48636,762,214.0,English,UK,PG,36000000.0,1983.0,6.2,2.35,0
1385,Color,Steve Pink,265.0,101.0,38.0,318.0,390.0,496.0,50213619.0,Comedy|Sci-Fi,139184,1272,243.0,English,USA,R,36000000.0,2010.0,6.4,1.85,12000
1386,Color,Charles Martin Smith,54.0,107.0,188.0,631.0,641.0,11000.0,42019483.0,Drama|Family,6069,13904,33.0,English,USA,PG,36000000.0,2014.0,6.4,1.85,0
1387,Color,John Frankenheimer,126.0,124.0,287.0,475.0,1000.0,9000.0,23360779.0,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,31113,10838,212.0,English,USA,R,34000000.0,2000.0,5.7,2.35,852
1388,Color,F. Gary Gray,110.0,109.0,473.0,582.0,919.0,14000.0,26183197.0,Action|Crime|Drama|Thriller,38348,16611,135.0,English,USA,R,36000000.0,2003.0,6.1,2.35,0
1389,Color,Cameron Crowe,138.0,105.0,488.0,13000.0,14000.0,15000.0,20991497.0,Comedy|Drama|Romance,39778,44037,172.0,English,USA,PG-13,37000000.0,2015.0,5.4,1.85,11000
1390,Color,Rob Reiner,31.0,130.0,0.0,723.0,912.0,2000.0,13052741.0,Drama|History,8531,3968,57.0,English,USA,PG-13,36000000.0,1996.0,6.7,1.85,591
1391,Color,Scott Hicks,95.0,127.0,96.0,577.0,602.0,746.0,14378353.0,Drama|Mystery|Romance|Thriller,12375,2393,194.0,English,USA,PG-13,36000000.0,1999.0,6.8,2.35,846
1392,Color,Mikael Håfström,267.0,114.0,101.0,2000.0,3000.0,12000.0,33037754.0,Drama|Horror|Mystery|Thriller,75864,19904,197.0,English,USA,PG-13,37000000.0,2011.0,6.0,2.35,23000
1393,Color,Andrew Niccol,175.0,106.0,487.0,263.0,485.0,685.0,12339633.0,Drama|Sci-Fi|Thriller,220591,1942,641.0,English,USA,PG-13,36000000.0,1997.0,7.8,2.35,17000
1394,Color,Andrew Bergman,63.0,95.0,31.0,450.0,886.0,944.0,2954405.0,Biography|Comedy|Romance,1977,2928,64.0,English,USA,R,36000000.0,2000.0,5.3,1.85,133
1395,Color,Kirk De Micco,85.0,81.0,16.0,387.0,521.0,541.0,30105968.0,Adventure|Animation|Comedy|Family|Sci-Fi,8860,2268,45.0,English,USA,G,37000000.0,2008.0,4.5,2.35,279
1396,Color,Chris Rock,44.0,95.0,0.0,642.0,812.0,1000.0,37788228.0,Comedy,15046,4537,80.0,English,USA,PG-13,35200000.0,2003.0,5.4,1.85,638
1397,Color,Todd Phillips,334.0,108.0,480.0,706.0,839.0,14000.0,277313371.0,Comedy,583341,17623,626.0,English,USA,R,35000000.0,2009.0,7.8,2.35,24000
1398,Color,Wilson Yip,78.0,105.0,25.0,51.0,79.0,461.0,2126511.0,Action|Biography|Drama|History,21912,615,45.0,Cantonese,Hong Kong,PG-13,36000000.0,2015.0,7.2,2.35,12000
1399,Color,Jay Roach,199.0,95.0,116.0,481.0,645.0,45000.0,205399422.0,Action|Adventure|Comedy|Crime,181225,47203,784.0,English,USA,PG-13,33000000.0,1999.0,6.6,2.35,0
1400,Color,Tim Burton,186.0,126.0,13000.0,488.0,549.0,920.0,251188924.0,Action|Adventure,269033,2725,817.0,English,USA,PG-13,35000000.0,1989.0,7.6,1.85,12000
1401,Color,Roland Joffé,77.0,102.0,596.0,785.0,794.0,877.0,1068392.0,Biography|Drama|War,3865,3497,53.0,English,Spain,PG-13,36000000.0,2011.0,5.9,2.35,2000
1402,Color,Richard Donner,68.0,121.0,503.0,94.0,277.0,808.0,144731527.0,Action|Crime|Thriller,128010,1446,136.0,English,USA,R,35000000.0,1992.0,6.7,2.35,0
1403,Color,John Lee Hancock,261.0,129.0,102.0,624.0,734.0,768.0,255950375.0,Biography|Drama|Sport,223127,3389,420.0,English,USA,PG-13,29000000.0,2009.0,7.7,1.85,38000
1405,Color,Robert Rodriguez,122.0,88.0,0.0,640.0,843.0,2000.0,112692062.0,Action|Adventure|Comedy|Family|Sci-Fi,84325,4499,205.0,English,USA,PG,35000000.0,2001.0,5.4,1.85,0
1406,Color,Seth Gordon,340.0,106.0,91.0,64.0,464.0,18000.0,117528646.0,Comedy|Crime,353442,18669,387.0,English,USA,R,35000000.0,2011.0,6.9,2.35,31000
1407,Color,Ethan Coen,493.0,110.0,1000.0,538.0,12000.0,13000.0,171031347.0,Adventure|Drama|Western,240962,25964,724.0,English,USA,PG-13,38000000.0,2010.0,7.7,2.35,36000
1408,Color,David Frankel,208.0,109.0,64.0,505.0,11000.0,11000.0,124732962.0,Comedy|Drama|Romance,286178,23923,631.0,English,USA,PG-13,35000000.0,2006.0,6.8,2.35,0
1409,Color,Robert Wise,134.0,143.0,338.0,643.0,664.0,12000.0,82300000.0,Adventure|Mystery|Sci-Fi,63330,16007,405.0,English,USA,PG,35000000.0,1979.0,6.4,2.35,0
1410,Color,Seth Gordon,275.0,120.0,91.0,680.0,904.0,4000.0,134455175.0,Comedy|Crime,97664,5826,232.0,English,USA,R,35000000.0,2013.0,5.7,2.35,17000
1411,Color,Martin Scorsese,120.0,128.0,17000.0,387.0,1000.0,22000.0,79100000.0,Crime|Thriller,127503,24006,261.0,English,USA,R,35000000.0,1991.0,7.3,2.35,0
1412,Color,Robert Luketic,144.0,123.0,126.0,1000.0,5000.0,18000.0,81159365.0,Crime|Drama|Thriller,191470,25661,278.0,English,USA,PG-13,35000000.0,2008.0,6.8,2.35,0
1413,Color,Judd Apatow,332.0,129.0,0.0,213.0,392.0,492.0,110008260.0,Comedy|Romance,94241,1450,309.0,English,Japan,R,35000000.0,2015.0,6.3,2.35,25000
1414,Color,Kevin Rodney Sullivan,104.0,105.0,8.0,278.0,358.0,1000.0,67962333.0,Comedy|Romance,33887,2689,160.0,English,USA,PG-13,35000000.0,2005.0,5.9,1.85,919
1415,Color,Anthony Minghella,116.0,162.0,333.0,362.0,1000.0,14000.0,78651430.0,Drama|Romance|War,142067,15912,457.0,English,USA,R,27000000.0,1996.0,7.4,1.85,0
1416,Color,Curtis Hanson,177.0,138.0,161.0,210.0,398.0,18000.0,64604977.0,Crime|Drama|Mystery|Thriller,414219,19129,625.0,English,USA,R,35000000.0,1997.0,8.3,2.35,11000
1417,Color,Mike Mitchell,127.0,100.0,31.0,591.0,742.0,947.0,63939454.0,Adventure|Comedy|Family|Sci-Fi,61321,2968,217.0,English,USA,PG,35000000.0,2005.0,6.2,2.35,0
1418,Color,Frank Oz,83.0,90.0,0.0,945.0,957.0,19000.0,63826569.0,Comedy,32416,23504,138.0,English,USA,PG-13,35000000.0,1997.0,6.3,1.85,0
1419,Color,Roger Donaldson,97.0,108.0,79.0,25.0,759.0,900.0,60054449.0,Action|Horror|Sci-Fi|Thriller,61018,1715,140.0,English,USA,R,35000000.0,1995.0,5.8,2.35,0
1420,Color,Wes Craven,256.0,101.0,0.0,574.0,852.0,40000.0,26505000.0,Horror,149285,42918,668.0,English,USA,X,1800000.0,1984.0,7.5,1.85,10000
1421,Color,Tarsem Singh,225.0,109.0,763.0,311.0,551.0,812.0,61280963.0,Horror|Sci-Fi|Thriller,79877,2474,677.0,English,USA,R,33000000.0,2000.0,6.3,2.35,0
1422,Color,Randall Wallace,83.0,132.0,130.0,80.0,130.0,29000.0,56876365.0,Action|Adventure,125219,29265,244.0,English,USA,PG-13,35000000.0,1998.0,6.4,1.85,0
1423,Color,Randall Wallace,160.0,123.0,130.0,426.0,638.0,826.0,59699513.0,Biography|Drama|Family|History|Sport,20827,2259,136.0,English,USA,PG,35000000.0,2010.0,7.2,2.35,0
1424,Color,Kevin Munroe,191.0,87.0,14.0,691.0,4000.0,11000.0,54132596.0,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,53786,16571,211.0,English,Hong Kong,PG,34000000.0,2007.0,6.3,2.35,0
1425,Color,Michael Tollin,74.0,109.0,19.0,568.0,762.0,1000.0,52277485.0,Biography|Drama|Sport,32370,4231,196.0,English,USA,PG,35000000.0,2003.0,6.9,1.85,0
1426,Color,Will Gluck,238.0,109.0,87.0,923.0,3000.0,15000.0,55802754.0,Comedy|Romance,270228,20956,194.0,English,USA,R,35000000.0,2011.0,6.6,2.35,41000
1427,Color,Nicholas Stoller,177.0,92.0,89.0,190.0,329.0,17000.0,55291815.0,Comedy,28041,17860,111.0,English,USA,R,35000000.0,2016.0,6.0,2.35,0
1428,Color,John Lee Hancock,405.0,125.0,102.0,825.0,2000.0,15000.0,83299761.0,Biography|Comedy|Drama|History|Music,117719,19809,306.0,English,USA,PG-13,35000000.0,2013.0,7.5,2.35,39000
1429,Color,Spike Lee,61.0,202.0,0.0,318.0,848.0,18000.0,48169908.0,Biography|Drama|History|Romance,63923,20143,156.0,English,USA,PG-13,33000000.0,1992.0,7.7,1.85,0
1430,Color,Judd Apatow,285.0,134.0,0.0,120.0,130.0,529.0,67523385.0,Comedy,104005,1050,248.0,English,USA,R,35000000.0,2012.0,6.2,2.35,18000
1431,Color,Walt Becker,124.0,88.0,12.0,931.0,1000.0,49000.0,49474048.0,Comedy|Family,31191,53370,120.0,English,USA,PG,35000000.0,2009.0,5.4,1.85,0
